,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,4.0,0.0,0.0,2.0,5.0,1.0,4.0,3.0,3.0,5.0,1.0,6.0,0.0
1,1.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,3.0,1.0
2,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
3,3.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
4,2.0,0.0,0.0,2.0,4.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,6.0,6.0,2.0,3.0,0.0,0.0,1.0,0.0
5,2.0,1.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,7.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0
6,2.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,3.0,0.0,0.0,3.0,1.0,9.0,0.0
7,2.0,0.0,0.0,5.0,3.0,2.0,6.0,4.0,1.0,3.0,0.0,8.0,4.0,4.0,3.0,7.0,4.0,1.0,2.0,0.0
8,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0
9,1.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,1.0,1.0,5.0,1.0,3.0,0.0
10,2.0,4.0,4.0,3.0,6.0,2.0,0.0,6.0,6.0,2.0,2.0,6.0,1.0,3.0,5.0,0.0,6.0,0.0,7.0,2.0
11,1.0,0.0,3.0,0.0,5.0,4.0,2.0,4.0,3.0,1.0,2.0,6.0,5.0,4.0,4.0,5.0,10.0,1.0,5.0,1.0
12,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0
13,2.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,5.0,7.0,3.0,4.0,1.0,0.0,1.0,2.0,0.0
14,3.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,1.0,5.0,0.0,7.0,1.0
15,2.0,0.0,0.0,3.0,2.0,1.0,5.0,1.0,0.0,2.0,1.0,7.0,2.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0
16,1.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0
17,3.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,7.0,0.0
18,6.0,0.0,1.0,3.0,5.0,3.0,3.0,5.0,0.0,1.0,2.0,5.0,7.0,3.0,3.0,3.0,2.0,1.0,5.0,0.0
19,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0
20,1.0,0.0,1.0,5.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,0.0,1.0,3.0,1.0,6.0,1.0
21,0.0,0.0,0.0,2.0,3.0,5.0,1.0,3.0,2.0,1.0,3.0,11.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0
22,1.0,2.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,11.0,0.0,5.0,4.0
23,0.0,0.0,4.0,5.0,10.0,5.0,3.0,3.0,0.0,1.0,0.0,6.0,4.0,2.0,3.0,4.0,9.0,2.0,9.0,4.0
24,5.0,2.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,3.0,8.0,1.0,5.0,2.0
25,1.0,1.0,1.0,2.0,6.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,4.0,3.0,3.0,4.0
