,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0
1,4.0,9.0,3.0,0.0,0.0,4.0,2.0,4.0,0.0,2.0,5.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,1.0
2,8.0,8.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0
3,3.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,3.0,3.0,7.0,1.0,4.0,2.0
4,0.0,5.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
5,3.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,4.0,1.0,1.0
6,5.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
7,1.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0
8,4.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,5.0,1.0,3.0,3.0,6.0,5.0,4.0,4.0,5.0
9,6.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,4.0,2.0,0.0,1.0,5.0
10,3.0,4.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,4.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0
11,0.0,11.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0
12,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,4.0,0.0,7.0,1.0
13,1.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0
14,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0
15,1.0,5.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,9.0,3.0
16,3.0,5.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,0.0,2.0,2.0,5.0,3.0,5.0,4.0,4.0
17,5.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
18,4.0,7.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,4.0,0.0
19,2.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0
20,5.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0
21,3.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,6.0,2.0,6.0,1.0,4.0
22,4.0,4.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0
23,4.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,6.0
24,5.0,5.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,3.0,5.0,4.0,2.0,3.0,4.0,1.0
25,1.0,6.0,2.0,2.0,1.0,0.0,3.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0
26,5.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,4.0,0.0,2.0,1.0,7.0,1.0,2.0,0.0,1.0
27,2.0,6.0,0.0,1.0,0.0,5.0,1.0,7.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0
28,4.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0
29,4.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,5.0,2.0,3.0,1.0,2.0
30,2.0,8.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0
31,6.0,5.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0
32,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0
33,6.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0
34,5.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0
35,6.0,6.0,2.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,1.0,6.0,2.0
36,1.0,3.0,1.0,3.0,0.0,3.0,4.0,2.0,2.0,3.0,9.0,8.0,1.0,4.0,2.0,0.0,1.0,3.0,4.0,1.0
37,2.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0
38,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0
39,8.0,7.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,7.0,13.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,0.0
40,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
41,12.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,2.0
42,2.0,8.0,3.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,5.0,11.0,1.0,2.0,1.0,3.0
43,2.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,3.0,4.0,1.0,5.0,2.0
44,4.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0
45,4.0,2.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0
46,3.0,6.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0
47,4.0,9.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0
48,6.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,3.0,0.0,1.0,5.0,4.0,0.0,4.0,1.0,3.0
49,1.0,5.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,7.0,0.0,3.0,1.0,4.0,5.0,0.0,3.0,2.0
50,7.0,7.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,5.0,4.0,10.0,2.0,3.0,2.0,6.0
51,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,3.0,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0
53,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
54,9.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,6.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,1.0
55,4.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0
56,3.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,5.0,18.0,1.0,2.0,2.0,5.0,4.0,7.0,1.0,4.0
57,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
58,1.0,4.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0
59,5.0,3.0,3.0,2.0,0.0,4.0,2.0,6.0,1.0,0.0,2.0,3.0,1.0,1.0,7.0,8.0,4.0,3.0,3.0,2.0
60,6.0,2.0,1.0,3.0,0.0,5.0,2.0,0.0,4.0,0.0,2.0,13.0,0.0,4.0,3.0,12.0,3.0,4.0,4.0,3.0
61,2.0,6.0,3.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,1.0
62,3.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
63,2.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0
64,2.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,5.0
65,6.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,6.0,0.0,1.0,0.0,5.0,4.0,0.0,4.0,2.0
66,3.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0
67,2.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,5.0,1.0,3.0,0.0
